0_to_10_year_mean,0_to_10_year_rat_diff_av,0_to_10_year_count,0_to_10_year_wd_percent,0_to_10_year_sd_adj,0_to_10_year_sd_diff,0_to_10_year_diff_skew,0_to_10_year_shape,0_to_10_year_scale,0_to_10_year_loc,year_minus_0_mean,year_minus_0_sd,year_minus_0_count,year_minus_0_mean_count_penalised_2x,year_minus_1_mean,year_minus_1_sd,year_minus_1_count,year_minus_1_mean_count_penalised_2x,year_minus_2_mean,year_minus_2_sd,year_minus_2_count,year_minus_2_mean_count_penalised_2x,year_minus_3_mean,year_minus_3_sd,year_minus_3_count,year_minus_3_mean_count_penalised_2x,year_minus_4_mean,year_minus_4_count,year_minus_5_mean,year_minus_5_count,year_minus_6_mean,year_minus_7_mean,year_minus_8_mean,year_minus_9_mean,year_minus_10_mean,4_to_6_month_mean,7_to_9_month_mean,10_to_12_month_mean,13_to_15_month_mean,16_to_18_month_mean,19_to_21_month_mean,22_to_24_month_mean,days_since_median_rd,days_since_first_rd
71.65078788,0.001610487,821,0.002436054,2.566219852,2.569183423,0.153635156,1.054442561,3.150933886,-1.822582731,71.42624578,2.436650496,75,71.65718589,71.03521015,2.698640811,91,71.24486711,70.82651529,2.36450845,98,71.0285458,71.51250357,2.951383456,72,71.74820583,71.7114068,54,71.32848898,86,71.49164984,72.6320472,72.30916625,73.29737025,74.5329954,71.63196273,71.26659892,70.9293875,70.49275555,71.87356675,70.89519988,72.71392468,1841,4210
74.74464394,-0.154417691,568,0.0,2.777749742,2.815468351,0.13307623699999999,0.987092762,3.399726286,-2.060008619,73.82963163,3.215835805,54,74.10179715,74.10985829,2.718345535,81,74.33208052,74.00903198,2.466674078,86,74.22469753,74.36870189,2.674746369,65,74.61677136,74.54713226,29,74.89865996,71,76.0482644,74.63951809,76.61330569,77.74940065,77.96538675,73.98676299,74.73382256,75.34248105,74.29822267,72.95964029,74.04805845,74.52964859,1259,5307
71.87395752,-0.166989694,413,0.007263923,2.506153953,2.529468336,-0.076725204,,,,70.96775279,2.372093146,82,71.18861584,71.75078457,2.645167846,79,71.97580215,71.78110982,2.367943764,74,72.0136051,72.10820074,2.840875809,76,72.33761647,72.69862567,29,71.94078815,23,71.68937518,74.82744175,72.38679662,78.19367621,72.32922751,71.062447,70.7115212,72.6814788,71.95554154,71.11537802,69.75258486,72.38808907,866,4221
72.99918452,-0.207882603,324,0.012345679,2.753544656,2.76484496,0.201330059,1.202875662,3.501337962,-2.356137678,71.74205796,2.619626154,86,71.9577235,71.87271384,2.662866196,76,72.10212958,72.66614872,2.794219239,67,72.91048761,75.90841996,3.155655372,34,76.25141713,74.55371076,32,74.32784953,18,74.00529118,,80.89698487,83.31163125,,72.00008929,71.84160497,71.4157416,70.01866351,71.68515483,72.71545382,72.74380915,617,3439
74.84280262,-0.115889779,252,0.0,2.776848074,2.796361199,0.266771348,1.399287953,3.676243567,-2.502337099,74.29605706,3.090140185,77,74.52397821,75.22558288,2.365539259,66,75.47176586,74.70144946,2.676332086,80,74.92505625,75.37657394,3.087323026,24,75.78482223,,0,83.23472976,2,74.35940242,,,,,74.04675435,74.54529186,76.70217375,75.86150332,73.91990887,75.93799508,74.08160475,557,2310
73.32206364,-0.120274072,368,0.010869565,2.666070507,2.729765618,0.397383761,1.80543749,3.811855044,-2.780841408,72.91547115,2.481588776,71,73.15282748,72.81385202,2.877067403,85,73.03078248,73.4105574,3.088630551,75,73.64149751,73.55370567,3.293941859,69,73.79447738,73.66328413,43,74.14165253,16,77.10869031,,79.8353767,,76.56348896,72.92769783,71.86321392,73.26479231,72.82647018,72.80691614,72.13607737,71.40561878,805,4106
71.32700068,-0.405390128,290,0.0,2.512628988,2.528429269,0.537657501,2.328369176,3.71778766,-3.131007584,70.77032494,2.35651784,80,70.99393173,70.73218731,2.683175747,92,70.94070172,71.25882245,2.209731666,75,71.48976255,73.83349216,3.524176218,32,74.18704556,74.95116152,2,72.78052625,3,72.05818485,,74.0998166,,,70.9559254,70.31130314,71.18174595,70.94202083,71.56086397,70.46696852,69.33083735,530,3116
76.04355876,0.102068579,233,0.0,3.174098165,3.217687585,-0.014854332,,,,76.6483038,1.140082786,7,77.40423275,75.58334543,3.029636735,45,75.88148783,75.28709979,3.401648656,65,75.53516926,75.59453766,2.941414217,31,75.95374826,77.42610087,8,75.84528019,17,76.77314276,77.5010836,76.97612345,78.3082374,78.12640103,76.67058108,,76.1307783,75.55344975,75.55641252,76.3111054,74.77469246,988,4347
70.59806974,-0.004807133,1391,0.002875629,2.748507747,2.77242096,0.168917498,1.10294358,3.437177064,-2.036522711,71.32110228,2.651386749,70,71.56014801,70.55031751,3.030179166,72,70.78601977,70.98829926,2.478289735,58,71.25091213,71.02997912,2.620377071,74,71.2624744,71.70437854,44,70.47577978,90,70.34616559,70.59729737,69.9046114,70.00279511,71.12690725,70.99618635,71.60872325,69.41792163,70.9659412,70.62941601,70.83253014,71.0809344,3373,6846
72.98099148,-0.109321864,277,0.0,2.695688821,2.742156733,0.457614295,2.013700567,3.920091344,-2.910695205,72.84633237,2.464329384,66,73.09251535,72.42030887,2.631013132,77,72.64823002,72.7907316,3.115672188,74,73.02322688,74.35325177,3.217336816,44,74.65476311,72.24415565,11,75.47502427,3,,,,76.17245983,,73.39511794,72.74974347,72.38135309,73.00953531,71.96666938,72.28650142,73.31702639,623,3340
76.01821738,-0.16798807,345,0.0,3.304003189,3.286614677,-0.151242154,,,,77.07797203,3.227234409,32,77.43152542,75.07265172,2.824675532,67,75.31699061,74.62286671,3.420641844,83,74.84239523,76.88361709,3.573282249,44,77.18512843,77.50377794,12,76.09693738,47,77.16995977,78.2861475,74.22257962,78.1441384,,76.79299472,78.72904512,77.4864391,74.89995313,75.22135382,74.382356,73.61284326,938,3424
71.71982692,-0.061493591,697,0.004304161,2.849726989,2.869682981,0.450994275,1.989820353,4.09225893,-2.978941575,71.09897531,3.085504151,57,71.36388178,70.67032685,2.586048608,74,70.90282212,72.08898425,2.674291729,80,72.31259105,72.5148485,3.903593569,76,72.74426423,71.8002981,41,71.28082935,85,71.91964578,71.28208601,72.68266075,,74.5217635,72.40499181,,72.41441905,70.67173801,70.45213479,71.25757814,72.40741913,1854,4495
70.98608878,-0.037810746,1427,0.001401542,2.559420275,2.568265462,0.135801004,0.996186311,3.107844863,-1.787871376,71.51316057,2.688730647,78,71.73961598,71.02729771,2.532110789,80,71.25090451,71.12933826,2.380446076,81,71.35156048,71.2033693,2.175019216,86,71.41903485,71.25890301,66,71.78100871,89,71.09875631,70.36539583,70.44553118,70.23814498,70.70647784,70.91361052,72.23986313,72.89934272,71.30179631,70.24658039,71.31274911,70.94064458,3095,7022
75.17605819,-0.131685564,289,0.003460208,3.04794495,3.077655539,-0.005603514,,,,75.38729451,2.917484218,53,75.66201564,74.41339066,3.190537252,66,74.65957364,74.96612148,3.092113611,73,75.20020378,75.25857827,2.574684628,57,75.52348474,76.47541326,34,,0,,,,77.96815482,79.03371569,76.41543018,76.21262256,75.94143112,73.31191021,74.34460673,76.18492243,75.11646759,831,4159
75.24584031,0.061042942,955,0.005235602,3.010048161,3.03969733,0.142670231,1.018870113,3.697774759,-2.044610949,75.44420068,2.772461979,51,75.72425669,74.42528593,2.879684555,60,74.68348482,74.6077176,3.152700024,73,74.84179989,75.49793462,3.076744503,54,75.77010015,77.58784961,15,76.07835477,37,76.10671464,76.49705656,75.64403403,73.36884851,73.95252545,74.76445615,76.06520583,72.27466128,72.27472886,76.30893919,74.6859938,76.55830765,3765,7299
70.73084085,0.015741014,1035,0.001932367,2.804736825,2.828812123,0.464226532,2.037832586,4.053881755,-2.888011601,71.17875572,2.688354557,78,71.40521113,70.96118854,2.957059897,89,71.17318811,71.67887557,2.52501614,81,71.90109779,70.71080918,3.078617872,86,70.92647473,71.71594809,46,70.24499907,111,69.45379148,70.73647499,69.79688881,71.85545469,72.20402462,70.66259449,71.59940535,70.54100016,70.51330258,70.6362818,71.05374071,73.19580007,2255,6210
71.89992509,-0.070742804,1343,0.001489203,2.936800795,2.968670263,0.230093441,1.289591295,3.824776428,-2.482362922,71.14073489,2.859240379,78,71.3671903,70.72892814,2.977973448,91,70.9385851,71.52528465,3.199397218,75,71.75622476,71.76490342,2.510910733,77,71.99282457,71.57518183,60,71.96032047,101,71.88312271,72.3746471,72.78231063,72.9458374,72.40825869,71.22533132,70.30638454,71.80310708,71.65980286,69.42017345,69.97374225,70.40275414,2822,7022
72.90240356,-0.217200139,227,0.0,3.370314684,3.348179192,0.155505167,1.060439677,4.11188977,-2.60410893,72.07191032,3.192000395,82,72.29277337,72.46061794,3.1697215,61,72.7166917,74.17721996,3.496985768,62,74.43122021,73.61348014,3.413461052,16,74.11348014,73.27283425,2,73.49896699,2,74.25217292,,,,,72.06013058,71.13117237,72.2865154,74.06789306,71.91132049,72.32001224,72.83202174,504,2356
70.7765996,-0.128885944,604,0.0,2.491468124,2.503716371,-0.09546207,,,,69.9650279,2.556728425,100,70.1650279,70.37473638,2.411375367,111,70.56456798,70.87678036,2.429452135,102,71.07480987,70.58671275,2.265273309,121,70.76853093,70.56126532,47,71.62085848,65,71.95454246,72.9246352,72.48393962,75.23943473,,69.82359347,70.11093981,70.58613469,70.93325946,69.72771837,70.08762336,70.88249573,936,3412
72.82143129,0.154353245,1130,0.0,2.804311663,2.79072432,8.669861536,,,,74.57836158,3.03120303,54,74.85052711,74.66289567,2.132830045,48,74.95157081,73.39135009,2.714310487,25,73.79135009,72.99970861,2.926495964,51,73.27976462,73.86503175,26,72.07854041,87,71.79495031,72.07545034,73.20822028,72.50348614,72.37254087,75.23726042,74.34345604,74.99477204,76.34112146,73.94677388,73.19611376,74.85557201,3144,6846
73.81596126,-0.29874884,392,0.005102041,3.270683968,3.31928936,0.209667268,1.22814065,4.225112762,-2.912920985,72.68725362,3.013948427,54,72.95941914,72.74959383,3.543949274,69,72.99036553,73.14186586,3.042537732,68,73.38440148,73.24064318,3.106152565,48,73.52931831,74.052796,50,76.18884196,61,74.49061232,77.97023664,76.57306093,,75.67067515,73.05234161,71.12587679,73.31593138,73.02767743,73.26955328,75.27034589,71.33234566,1111,4540
72.60672198,-0.002760883,340,0.0,3.183698922,3.23513337,0.282876922,1.447570087,4.288641685,-2.818140001,72.54061761,3.499500814,65,72.78868708,72.27912929,2.881659096,80,72.50273608,72.72545441,3.275407877,55,72.99513436,72.88687678,2.933969505,62,73.14087704,72.16424273,36,72.85371398,28,73.72227882,,,,,72.15970146,71.82365146,71.03085883,71.99010751,73.34875154,72.97107255,72.91853418,834,2438
70.27768005,0.087462066,922,0.004338395,2.420957431,2.469238085,0.088360806,0.826885936,2.867567214,-1.370551998,70.45117632,2.298871826,79,70.6761939,70.59012657,2.588753168,87,70.80454908,70.00559677,2.494546196,68,70.2481324,70.39846498,2.372144003,83,70.6179935,69.69042376,37,69.79046494,102,70.10440622,70.27804893,70.39047479,70.75708802,71.18504612,71.20404536,69.8767798,69.47870169,70.22978847,71.35294651,72.07635511,70.18258198,2182,4545
75.11860604,-0.1055496,425,0.0,2.555085743,2.511857982,0.119729379,0.941649727,3.000520815,-1.746797492,73.99755839,2.627819033,43,74.30255553,74.65760956,2.442212037,60,74.91580844,75.45612576,2.452499266,56,75.72338701,75.35882967,2.47607649,54,75.6309952,76.38476297,21,74.83576879,62,75.33160931,75.25951706,77.88550655,,,73.21825018,72.7710326,74.25756727,75.10427753,73.973495,75.09429155,,1261,5671
70.7559496,0.104400332,1219,0.000820345,2.687601182,2.693208954,0.339732478,1.620924192,3.668787877,-2.386910571,71.32013216,2.996586944,80,71.54373896,70.35420453,2.429854813,97,70.55727377,71.17209642,2.734430071,86,71.38776196,71.34928283,2.622532398,90,71.56010134,70.52805376,52,70.17541664,92,70.18693268,70.37924095,70.64571071,71.55283223,71.57881628,70.84455052,71.50648065,70.47458449,70.23811886,70.24186559,70.66358789,71.07707385,2569,7141
72.66279415,0.085394697,990,0.002020202,2.907825011,2.927669101,-0.057654183,,,,73.27047637,2.62490788,51,73.55053238,72.60448986,2.773620758,60,72.86268875,72.97304605,3.100610149,60,73.23124494,73.75104118,2.991282605,52,74.02839128,73.11417242,38,72.02186407,76,72.05256137,72.30531679,72.6864805,72.74777321,71.62801361,73.00070503,73.27826592,72.26083023,71.88928044,72.06788638,75.07117678,70.30999232,2969,6651
71.4000845,-0.099424155,786,0.0,2.556644602,2.57406178,0.120649431,0.944834721,3.077178473,-1.785613146,70.53395949,2.717518799,90,70.744778,70.17982399,2.465814379,100,70.37982399,70.37245217,2.448089605,78,70.59890758,70.77493359,2.528180752,86,70.99059914,70.96577038,75,71.40091626,107,72.39536926,73.03595788,74.72558442,74.21443589,71.64360235,70.8038945,70.30749347,70.32405141,69.06314284,70.51889174,70.03681932,70.80577888,1531,5671
72.4406032,-0.495708497,278,0.0,3.192416566,3.16633691,0.274599616,1.422731456,4.179673458,-3.224074453,71.30295156,3.205274925,94,71.50923581,72.63413698,3.086416042,78,72.86059239,72.0976911,2.87232068,51,72.37774712,73.83484669,3.259595644,25,74.23484669,73.98008586,18,75.85864099,3,78.07331878,73.34558776,,,,71.95781229,71.37738481,71.23574054,70.85449327,75.60805524,73.09692351,71.70544368,446,2627
70.78295246,-0.150178625,935,0.004278075,2.838764781,2.858439708,0.568689381,2.466750767,4.245868592,-3.289720397,70.32351462,2.71430641,71,70.56087096,70.47334362,2.795156503,80,70.69695041,70.71650009,3.152565929,60,70.97469898,70.89198247,2.599600196,83,71.11151099,70.99489654,47,71.24601999,81,70.30540065,70.90714225,70.4124525,71.40981893,71.55848168,69.99481762,70.29865961,70.48508023,70.38975354,71.58420479,70.14961749,70.69675048,2336,5219
74.24872263,0.196073067,713,0.0,2.975379648,2.959621541,0.231419226,1.293564254,3.816025949,-2.212805173,75.35902497,2.509262318,41,75.67137249,74.21828615,3.105073477,76,74.44770189,73.2647172,2.970095712,41,73.57706472,73.50426077,2.768836001,64,73.75426077,74.90441919,42,73.59262831,71,73.74287186,74.89261819,74.94177697,74.28561063,75.25826522,74.82361901,77.37504839,74.69350479,73.83883501,74.80349947,74.13460157,73.35295338,2316,4859
74.15402318,-0.218669296,403,0.00248139,2.846091529,2.844463279,0.684576075,3.116407879,4.37448886,-3.542098464,73.01477812,2.760252412,66,73.26096111,72.86197055,2.948867239,85,73.07890101,74.44698854,2.673377833,68,74.68952417,74.17095892,2.348502121,38,74.49540176,76.39011533,45,74.48585297,77,75.67606489,77.51146888,75.03426356,,,72.91003819,72.12927458,72.98861068,71.54509322,72.35041996,76.56935316,74.69144295,922,2905
74.42117734,-0.113224645,618,0.014563107,2.83677613,2.880444598,0.136107143,0.99720448,3.486441363,-2.07748336,73.75734965,2.811353471,60,74.01554854,74.03987497,2.842262969,70,74.27892069,75.37168953,3.171486102,5,76.26611672,74.29584914,2.759425874,57,74.56075561,73.35950565,31,74.76650408,52,74.39799068,75.06397133,75.41619164,74.33015259,74.77117306,72.6972201,75.14427214,74.31265342,73.32511793,76.35658288,73.10761563,,2540,4775
76.04847937,-0.025065108,447,0.002237136,2.921341092,2.987526893,0.108856298,0.903329581,3.535742917,-1.916139152,75.76374016,2.929808647,30,76.12888853,75.30715,2.496545722,37,75.63594797,75.78570462,3.935481677,38,76.11014747,75.36423671,2.191379486,50,75.64707943,76.02923389,22,76.10122305,30,75.78583535,77.0405917,76.52061146,77.76159214,76.42869577,76.46484137,77.46021888,74.46098575,76.32972884,75.38181421,,,2241,5090
72.4785684,-0.055195863,730,0.001369863,2.973688643,2.998121654,0.347606111,1.645485811,4.098618746,-2.849823238,71.81103398,2.983510742,90,72.02185249,71.55217621,3.033037513,97,71.75524545,71.9546819,2.762549483,89,72.16668148,71.98937471,2.605799885,72,72.22507697,71.44113277,44,74.83126515,60,73.9170101,72.95328989,72.68271695,72.29546215,72.83502727,71.69158532,70.97714825,70.21974799,71.82636725,71.36159323,70.64224232,71.31746588,1496,4180
75.65568354,-0.031502675,504,0.0,2.833448889,2.859231666,0.240894249,1.321924508,3.706448024,-2.39000882,75.2943128,3.137288093,47,75.58604278,75.88084074,2.639490868,65,76.12891021,76.22257136,2.595605424,49,76.50828565,75.70262461,2.878448502,67,75.9469635,75.66203629,62,75.82058988,62,75.72451253,75.04311349,75.52102602,,80.18278551,74.96421159,74.87556302,75.64970881,75.05738651,75.93556612,76.24796857,75.52218461,1553,4545
74.74220744,-0.139400072,395,0.0,2.785526068,2.802611431,0.263657604,1.389972571,3.6784029,-2.521839382,74.105632,2.700482492,64,74.355632,73.90011284,2.88390142,83,74.11964136,73.92873547,2.838172181,69,74.16950718,74.40380273,2.567104892,59,74.66418055,76.63406693,17,75.66977784,43,76.31012555,77.96549249,74.98819742,78.66476508,,74.27033545,73.83874563,74.06977378,73.30192438,73.10847231,74.34934546,74.61090744,889,3424
72.92958417,-0.006917895,256,0.0,2.715036694,2.758407778,0.402721563,1.823158472,3.86022514,-2.707385385,72.69839341,2.412574967,67,72.9427323,73.34590073,2.70871399,79,73.57091831,72.7230726,3.044679737,61,72.97914636,72.02624053,3.230012853,29,72.3976312,73.95104361,8,73.73703618,6,,75.7724568,72.87956406,,,72.23346088,72.84877534,72.93828323,73.54803624,73.23662414,74.50942507,73.77220874,530,3102
71.72917919,-0.166843609,452,0.002212389,2.934271105,2.910454812,0.166776038,1.096212686,3.602964949,-2.290663096,70.8479838,2.888169792,85,71.06491426,71.46412247,2.777275657,89,71.67612204,72.16283128,2.865626214,79,72.38784886,71.42079834,2.766299597,72,71.6565006,72.94253306,46,72.09231221,76,72.33401408,,,,,70.83555127,71.34685075,72.24067086,70.5895011,71.67318415,72.29230386,72.83425456,896,2140
74.39577384,0.42245029,1191,0.0,3.017972079,2.817670969,0.102352631,0.879736339,3.315470651,-1.324855049,77.98677645,2.938299983,37,78.31557443,75.97593636,2.45759766,62,76.22993661,74.8875332,2.965713902,69,75.1283049,73.79215429,2.56253967,62,74.04615454,75.23255035,46,74.22517388,72,73.99368641,73.0210112,73.56465744,73.16367583,73.52004146,76.87794213,78.26617368,76.94100376,75.48204824,76.04742909,75.64350815,76.0382617,3465,6675
74.45344034,0.026603488,899,0.0,2.852816321,2.872070686,0.190580941,1.170078778,3.612453239,-2.164521423,75.24065954,3.185229371,43,75.54565668,75.25375809,2.667510275,48,75.54243323,76.05794838,2.835781328,58,76.32056125,75.10403043,2.711207509,68,75.34656605,74.98479415,23,75.68079282,52,73.95515666,72.96473259,72.20495727,73.57323053,73.24711738,74.60892472,76.35895033,75.09418421,74.59175276,75.20616597,75.72099496,,3162,7826
72.10209752,-0.210349352,325,0.003076923,2.659847601,2.635404836,0.247518226,1.341728194,3.428897638,-2.403972008,71.0602816,2.62043661,77,71.28820275,71.56494891,2.887751136,79,71.78996649,72.55106814,2.518899138,78,72.77752354,72.52854014,2.856354624,47,72.82027013,71.78003638,24,74.23316337,6,74.25750167,76.69079048,77.48079139,,,70.65414001,71.26668048,71.4898126,70.38488383,71.54076719,72.08800657,73.02287111,704,3027
71.36068412,-0.074912037,761,0.00131406,2.600414743,2.611626389,0.298723365,1.495329046,3.4895894,-2.38935404,71.027259,2.579103115,80,71.2508658,71.0078095,2.501853883,86,71.22347504,71.21108568,2.7152272,68,71.45362131,70.90261679,2.676431248,80,71.12622359,71.53990421,48,70.99411737,98,71.61729688,71.99394658,71.64822868,72.43690684,72.00193842,70.9674872,71.65789127,69.93923892,70.57640281,72.12139566,71.41540985,71.31380093,1835,4949
72.82494791,-0.093679171,680,0.0,2.711993328,2.742289821,0.146294195,1.030708331,3.345088367,-2.009263343,71.82372466,2.704500715,73,72.05780695,71.32718397,2.75084385,94,71.53346822,71.6513952,2.948679165,84,71.86961309,72.73773056,2.663485713,72,72.97343282,73.22438781,48,72.68259966,72,73.76944204,74.17668008,74.32429486,74.59303776,,72.57753488,71.04754431,70.66331297,71.1175529,71.54203827,72.08225846,68.80585536,1533,4855
71.18722418,-0.002924414,770,0.001298701,2.308180701,2.328435789,0.13334177,0.987981467,2.812213389,-1.579925023,70.91378304,2.145831695,80,71.13738984,70.53764805,2.440665952,94,70.74393229,70.33685515,2.327515869,69,70.57762686,71.13253677,2.705968499,88,71.34573749,70.87338539,61,71.36976538,89,71.00879829,71.1153603,72.29055532,73.17195826,73.84339034,71.45932494,71.45753268,70.98652564,70.62308527,71.03766854,69.44816152,70.1641781,1734,4442
72.29323559,-0.350221954,349,0.0,2.737907094,2.746255714,0.250689867,1.351207446,3.579352101,-2.645835383,71.2775314,2.613657117,90,71.48834991,71.27909285,2.640270681,95,71.48428852,72.42420283,2.971817869,63,72.67617914,73.24208541,2.634999364,39,73.56234172,73.10260615,20,74.46408923,28,76.75159898,77.52971332,,,,70.84964345,72.15985997,71.33830695,71.8752405,70.71372954,71.9764382,69.50685069,615,2838
70.92365281,-0.14412582,547,0.001828154,2.723900722,2.721789125,0.029974987,0.543083555,2.943547621,-1.264990022,69.95408842,2.869707187,85,70.17101887,70.57554628,2.694784265,96,70.77967043,70.70128393,2.290720986,105,70.89646394,71.22452321,2.775039745,89,71.43652278,70.46299921,58,71.51823816,71,73.09280787,72.55570808,73.90779079,,,70.48669591,71.00611771,70.87190424,71.03207003,70.13931365,69.56391846,70.43853204,911,3094
74.46724276,-0.080773249,751,0.0,2.824242818,2.883405957,0.468982546,2.055369559,4.139339898,-3.050639386,74.21140615,2.856263884,60,74.46960504,74.37409327,3.105363733,66,74.62027626,74.29623102,2.523428487,74,74.5287263,75.26632051,3.55149502,55,75.53600046,74.50608226,42,73.66449347,36,74.500454,74.71026998,74.22675004,74.80525433,73.60018815,73.58078571,75.24122309,73.77906271,73.56175662,75.20230624,76.02053752,74.23918536,2448,5957
71.21933509,-0.140774428,637,0.0,2.620999292,2.647005664,0.00135908,0.185186694,2.675392918,-0.529475186,70.1603547,2.977356727,66,70.40653769,71.12376997,2.312056911,84,71.34198786,70.15923182,2.518063792,87,70.37365433,70.64733129,2.509837798,66,70.89351427,71.01725048,53,71.55024986,90,72.24705542,72.23588446,71.89263795,73.1320476,75.56951719,69.53554095,70.72160809,70.94276454,70.95153922,71.14820717,71.45148504,69.85599872,1436,3927
75.11754756,-0.091504343,434,0.002304147,2.889570905,2.926216591,0.276510598,1.428460739,3.866518199,-2.61879923,74.50564423,2.733638505,50,74.78848694,73.99355942,2.924071157,71,74.23091575,74.40961411,3.216065393,62,74.66361436,75.42889004,2.328039057,55,75.69856999,76.7714033,21,74.80164215,51,76.13743179,77.20158642,75.86670406,75.15047712,,74.30681376,73.14798882,73.27398282,73.56145378,73.2364284,73.96928869,74.93961492,1183,5219
73.74819488,-0.125402268,271,0.0,2.836222132,2.819423719,0.242515109,1.326771573,3.658158544,-2.456276315,72.83614546,2.89820916,58,73.09875833,73.27946305,2.387101697,71,73.51681938,73.80978267,2.743296792,52,74.08713277,75.56680767,3.122190933,37,75.89560565,74.01833885,25,74.12636983,24,73.71264211,,,,,73.62485187,71.75914224,71.85328247,73.08695244,73.8342826,73.225088,,782,2474
70.5763681,0.058114705,780,0.003846154,2.549646262,2.57099161,-0.015370563,,,,70.96334912,2.789954133,89,71.1753487,70.65951297,2.34021598,101,70.85852041,70.1200845,2.407991237,93,70.32747484,71.19156414,2.264963602,89,71.40356372,70.26703881,62,70.39770326,94,70.33090463,70.00557633,71.16596594,70.82274861,72.36643071,71.92916045,70.08443768,71.06535041,70.96860482,70.19210653,70.53152161,71.76502694,1468,4215
73.68359471,-0.218825417,196,0.0,2.947588979,3.010123648,0.329452624,1.589100302,4.081287053,-2.974920413,73.00010694,2.819257352,43,73.30510408,73.808869,2.727783908,60,74.06706789,73.41808269,3.226047046,60,73.67628158,74.67175413,2.74706644,20,75.11896772,74.9213435,7,75.24639583,6,,,,,,73.164218,72.58590572,73.39215616,74.38455028,72.85267774,75.14215338,72.64056754,582,1954
76.25440798,0.145134798,284,0.0,3.220154986,3.229623593,-0.026686027,,,,77.42471508,2.257900917,11,78.02773777,76.37121104,3.180021391,39,76.69146735,75.79560342,3.284129175,53,76.07032454,75.2702115,3.091493458,37,75.59900947,76.94459552,26,76.39612068,59,76.47116912,,77.9490665,77.61123534,78.37469134,77.8639687,,78.56989564,76.8925662,76.21049397,75.60741509,76.05211333,1429,4551
72.12576625,0.003130908,1060,0.006603774,2.660238787,2.682750068,0.248912858,1.345896525,3.49317756,-2.234086457,72.02179968,2.721344339,84,72.24001757,71.61122734,2.553545476,87,71.82564985,72.04729426,2.565385611,74,72.27978953,71.96997583,2.449919834,83,72.18950435,71.46783596,55,72.03990693,105,72.19786497,72.3977333,73.06284778,72.69188443,72.37466506,73.35446243,71.13797262,69.75796105,71.91407873,71.57243426,72.61038902,71.33595313,2261,6580
70.3391667,-0.202272372,412,0.002427184,2.517353312,2.53086345,0.279430143,1.43721957,3.349139377,-2.395777504,69.63351286,2.350455695,59,69.89389069,69.77846225,2.532782876,88,69.99166297,69.76872831,2.530250538,91,69.97838528,70.57091291,2.642722858,72,70.80661518,71.49853944,31,71.22302957,28,71.68619882,72.19210788,,,,70.02780104,,69.10213134,69.85221202,70.21399779,69.51997235,69.96574926,876,2801
71.07538051,-0.121647508,473,0.0,2.476718838,2.506772411,0.234232483,1.301990387,3.237343396,-2.17017975,70.87687108,2.457728013,86,71.09253663,71.04304076,2.640191293,85,71.25997122,70.7198153,2.506164872,88,70.93301602,71.04724821,2.736507642,77,71.27516937,71.29164541,50,71.46012,61,71.25418649,70.72278367,75.127154,76.67948166,,71.00267783,72.31863051,71.20772814,70.97866897,70.15141785,71.96791122,71.30293184,911,3439
70.04469145,0.054692099,871,0.004592423,2.884735464,2.945143786,0.316175367,1.548360087,3.968477233,-2.605183769,70.2144521,2.351840369,56,70.48171334,69.89276693,2.832049498,74,70.12526221,70.73664333,3.306125988,55,71.00632327,69.37053305,2.779526897,71,69.60788939,69.65847017,40,69.25108357,95,70.11636261,70.16536681,70.36404027,70.66719393,70.49936212,69.99140243,70.08649953,71.09347032,69.71209213,69.2912204,68.64843918,72.05579203,2302,4761
73.42137902,-0.254965365,207,0.0,2.783639638,2.788784114,0.567882858,2.463010291,4.141332478,-3.316552839,72.57463562,2.375755203,64,72.82463562,73.27982417,2.772793671,80,73.50343097,73.27705034,2.563347333,35,73.61511204,75.49720122,6.110826859,4,76.49720122,74.74050614,10,77.22365797,10,76.18390911,,,,,72.42373669,73.40663713,72.52179105,72.60593506,73.32613654,73.42141025,74.61124965,489,2474
72.31347355,0.080666561,489,0.0,2.620885945,2.461171482,0.030833741,0.548780381,2.665361808,-0.942460267,71.54020365,2.263520458,77,71.7681248,73.00610946,2.696688474,64,73.25610946,73.90879797,2.288090384,73,74.14288027,72.77248391,2.220327805,82,72.99334696,71.89354642,70,71.15230387,92,71.31305148,,74.61647006,74.27015501,74.64047252,71.5837243,72.23472594,,71.4720299,73.79991968,74.2101849,72.89891385,1190,4539
74.55927031,0.124216296,921,0.002171553,3.169662283,3.181459749,0.370181465,1.716938649,4.392352848,-2.904162381,75.11559261,3.184534616,61,75.37166637,74.84408686,3.065554037,73,75.07816915,74.71609315,3.306837213,64,74.96609315,74.0357955,3.093005755,55,74.30547544,72.86417537,43,74.48222555,74,74.9976371,75.06617887,74.06909323,74.89121253,73.85351538,76.01804286,73.70388337,75.08697967,73.12264136,77.09621483,74.81830147,75.8354037,2744,6311
75.89722449,-0.222554956,588,0.0,3.219215424,3.24418659,0.37281709,1.725390544,4.483998301,-3.31795382,75.42289345,3.067283363,49,75.70860774,75.08757822,3.172894512,76,75.31699395,74.59986188,3.389256415,70,74.8389076,75.72595897,3.309446571,48,76.0146341,77.80404983,24,76.39385432,76,76.87101043,78.79236915,76.48453345,75.03456575,75.64010169,75.64832689,75.48131961,74.96597467,76.38738787,76.18433213,75.23673963,72.62665648,1910,5583
